plot_id,tree_id,species,species_code,dbh_cm,height_m,agb_kg
P074,P074-05,Douglas-fir,FDC,22.3,16.3,377.7
P074,P074-06,Red alder,DR,20.0,15.1,277.5
P074,P074-07,Western hemlock,HW,31.6,25.4,718.3
P074,P074-08,Western redcedar,CW,13.6,9.0,126.8
P074,P074-09,Douglas-fir,FDC,33.0,23.2,889.9
P074,P074-10,Western redcedar,CW,20.2,12.1,240.8
P074,P074-11,Western hemlock,HW,16.3,16.8,208.2
P074,P074-12,Western redcedar,CW,16.6,14.4,190.1
P074,P074-13,Douglas-fir,FDC,28.3,22.2,686.5
P074,P074-14,Douglas-fir,FDC,13.2,14.0,134.4
P074,P074-15,Douglas-fir,FDC,11.3,13.3,100.2
P074,P074-16,Western hemlock,HW,34.2,28.2,883.1
P074,P074-17,Bigleaf maple,MB,21.1,13.2,332.7
P074,P074-18,Western hemlock,HW,27.4,23.3,651.6
P074,P074-19,Douglas-fir,FDC,38.4,27.2,1320.5
P074,P074-20,Western hemlock,HW,23.8,19.4,492.0
P074,P074-21,Western redcedar,CW,28.5,19.1,469.6
P074,P074-22,Douglas-fir,FDC,28.4,20.8,715.4
P074,P074-23,Douglas-fir,FDC,10.8,9.0,91.7
P074,P074-24,Western hemlock,HW,24.5,19.5,518.4
P074,P074-25,Douglas-fir,FDC,22.3,18.6,396.5
P074,P074-26,Western redcedar,CW,14.8,10.9,125.2
P074,P074-27,Western redcedar,CW,17.0,12.7,169.7
P074,P074-28,Douglas-fir,FDC,24.1,21.2,496.5
P074,P074-29,Douglas-fir,FDC,27.0,22.3,562.6
P074,P074-30,Red alder,DR,35.8,23.0,882.0
P074,P074-31,Western hemlock,HW,20.6,17.3,338.3
P074,P074-32,Western hemlock,HW,20.4,16.2,354.4
P074,P074-33,Western hemlock,HW,18.8,14.5,274.0
P074,P074-34,Red alder,DR,24.3,17.2,392.7
P074,P074-35,Red alder,DR,32.4,22.8,638.6
P074,P074-36,Red alder,DR,20.5,17.3,284.5
P074,P074-37,Douglas-fir,FDC,14.4,15.2,161.4
P074,P074-38,Western hemlock,HW,17.8,16.3,227.7
P074,P074-39,Douglas-fir,FDC,15.7,14.0,196.9
P074,P074-40,Douglas-fir,FDC,19.2,17.3,278.5
P074,P074-41,Douglas-fir,FDC,21.8,20.3,369.0
P074,P074-42,Douglas-fir,FDC,14.2,13.9,180.0
P074,P074-43,Douglas-fir,FDC,13.8,13.1,157.5
P074,P074-44,Douglas-fir,FDC,19.9,16.7,317.2
P074,P074-45,Western hemlock,HW,19.7,18.1,316.4
P074,P074-46,Red alder,DR,26.1,21.8,440.1
P074,P074-47,Douglas-fir,FDC,20.2,17.6,351.8
P074,P074-48,Western hemlock,HW,41.6,30.9,1344.7
P074,P074-49,Douglas-fir,FDC,14.2,13.3,156.8
P075,P075-01,Western hemlock,HW,18.3,16.0,239.9
P075,P075-02,Western hemlock,HW,21.4,17.5,362.2
P075,P075-03,Western hemlock,HW,10.0,8.4,73.3
P075,P075-04,Douglas-fir,FDC,15.6,16.4,201.0
P075,P075-05,Western hemlock,HW,23.7,19.6,483.4
P075,P075-06,Western redcedar,CW,16.4,12.8,170.8
P075,P075-07,Western hemlock,HW,26.9,23.0,539.9
P075,P075-08,Western redcedar,CW,30.0,19.3,598.4
P075,P075-09,Red alder,DR,19.9,18.0,258.6
P075,P075-10,Western redcedar,CW,28.5,19.0,554.1
P075,P075-11,Bigleaf maple,MB,22.4,13.7,417.0
P075,P075-12,Bigleaf maple,MB,18.3,13.1,270.6
P075,P075-13,Douglas-fir,FDC,26.8,22.7,575.6
P075,P075-14,Bigleaf maple,MB,22.4,12.9,406.7
P075,P075-15,Red alder,DR,40.9,23.7,1151.1
P075,P075-16,Douglas-fir,FDC,21.9,17.4,424.6
P075,P075-17,Red alder,DR,25.0,18.5,437.0
P075,P075-18,Western hemlock,HW,34.9,24.8,1037.5
P075,P075-19,Western redcedar,CW,9.6,6.7,55.3
P075,P075-20,Bigleaf maple,MB,23.8,15.1,426.3
P075,P075-21,Douglas-fir,FDC,25.9,20.3,588.7
P075,P075-22,Douglas-fir,FDC,20.3,20.7,367.8
P075,P075-23,Red alder,DR,37.3,23.1,930.7
P075,P075-24,Western hemlock,HW,27.1,24.9,640.1
P075,P075-25,Western hemlock,HW,21.1,16.2,341.7
P075,P075-26,Western hemlock,HW,31.9,25.0,854.3
P075,P075-27,Western hemlock,HW,16.8,15.9,241.2
P075,P075-28,Western hemlock,HW,49.5,32.3,1999.9
P075,P075-29,Western hemlock,HW,52.1,30.3,2214.6
P075,P075-30,Douglas-fir,FDC,17.4,18.0,263.6
P075,P075-31,Western hemlock,HW,21.8,19.1,370.3
P075,P075-32,Western hemlock,HW,21.5,14.9,388.7
P075,P075-33,Western hemlock,HW,12.5,13.8,126.2
P075,P075-34,Western redcedar,CW,34.0,21.9,760.2
P075,P075-35,Douglas-fir,FDC,28.3,22.2,659.4
P075,P075-36,Douglas-fir,FDC,41.6,24.1,1555.4
P075,P075-37,Douglas-fir,FDC,22.0,19.2,387.8
P075,P075-38,Douglas-fir,FDC,27.3,21.4,667.1
P075,P075-39,Douglas-fir,FDC,10.4,9.9,95.2
P075,P075-40,Douglas-fir,FDC,14.3,13.3,168.5
P075,P075-41,Douglas-fir,FDC,30.8,23.7,718.8
P075,P075-42,Western redcedar,CW,15.9,12.4,154.5
P075,P075-43,Douglas-fir,FDC,22.8,17.4,421.0
P075,P075-44,Western redcedar,CW,18.2,11.1,213.9
P075,P075-45,Douglas-fir,FDC,15.0,11.0,203.2
P075,P075-46,Red alder,DR,17.6,10.6,205.0
P075,P075-47,Douglas-fir,FDC,27.2,22.0,594.3
P075,P075-48,Douglas-fir,FDC,34.9,25.6,1042.5
P075,P075-49,Western hemlock,HW,35.1,25.5,1040.3
P075,P075-50,Douglas-fir,FDC,15.4,13.1,194.4
P075,P075-51,Western hemlock,HW,18.8,16.4,256.7
P076,P076-01,Western redcedar,CW,23.0,16.1,335.7
P076,P076-02,Douglas-fir,FDC,71.3,38.9,4745.5
P076,P076-03,Western redcedar,CW,23.0,16.7,318.8
P076,P076-04,Western hemlock,HW,36.1,27.6,1038.0
P076,P076-05,Western hemlock,HW,27.6,26.8,656.8
P076,P076-06,Douglas-fir,FDC,92.4,41.3,6971.1
P076,P076-07,Western redcedar,CW,45.1,25.8,1235.9
P076,P076-08,Western hemlock,HW,32.3,23.7,844.7
P076,P076-09,Sitka spruce,SS,24.9,22.9,489.4
P076,P076-10,Western redcedar,CW,48.6,23.7,1493.7
P076,P076-11,Douglas-fir,FDC,77.2,38.5,5537.5
P076,P076-12,Western hemlock,HW,55.4,33.4,2378.8
P076,P076-13,Western hemlock,HW,48.6,32.0,1877.3
P076,P076-14,Douglas-fir,FDC,30.3,23.7,777.4
P076,P076-15,Western hemlock,HW,87.5,36.6,5973.8
P076,P076-16,Sitka spruce,SS,27.4,23.6,615.7
P076,P076-17,Douglas-fir,FDC,55.3,35.5,2747.1
P076,P076-18,Western redcedar,CW,22.4,13.4,324.4
P076,P076-19,Western redcedar,CW,22.0,14.8,306.9
P076,P076-20,Bigleaf maple,MB,60.5,23.3,2869.0
P076,P076-21,Western redcedar,CW,37.6,24.7,909.1
P076,P076-22,Western redcedar,CW,30.1,18.9,565.4
P077,P077-01,Douglas-fir,FDC,16.6,14.3,229.0
P077,P077-02,Western redcedar,CW,28.6,16.9,525.4
P077,P077-03,Bigleaf maple,MB,18.2,11.6,278.1
P077,P077-04,Sitka spruce,SS,29.8,24.7,710.5
P077,P077-05,Douglas-fir,FDC,35.6,24.9,1043.4
P077,P077-06,Western hemlock,HW,49.3,33.0,1935.9
P077,P077-07,Western hemlock,HW,75.1,35.2,4735.7
P077,P077-08,Douglas-fir,FDC,12.6,11.4,120.7
P077,P077-09,Douglas-fir,FDC,56.6,33.5,2441.7
P077,P077-10,Douglas-fir,FDC,46.2,31.2,1653.2
P077,P077-11,Bigleaf maple,MB,36.2,19.2,1078.8
P077,P077-12,Western redcedar,CW,68.5,29.8,3225.3
P077,P077-13,Sitka spruce,SS,52.2,34.2,2283.6
P077,P077-14,Western redcedar,CW,46.7,22.2,1511.4
P077,P077-15,Western hemlock,HW,48.1,31.5,1947.1
P077,P077-16,Douglas-fir,FDC,46.0,29.2,1692.5
P077,P077-17,Western hemlock,HW,46.6,31.7,1876.7
P077,P077-18,Bigleaf maple,MB,40.6,20.0,1365.9
P077,P077-19,Western hemlock,HW,60.8,35.2,2735.7
P077,P077-20,Western redcedar,CW,32.6,21.1,639.5
P078,P078-01,Bigleaf maple,MB,9.6,8.4,65.7
P078,P078-02,Western hemlock,HW,30.0,23.3,679.5
P078,P078-03,Douglas-fir,FDC,22.1,18.7,432.7
P078,P078-04,Douglas-fir,FDC,17.2,16.6,260.4
P078,P078-05,Douglas-fir,FDC,17.0,15.4,258.3
P078,P078-06,Douglas-fir,FDC,24.2,22.6,453.2
P078,P078-07,Douglas-fir,FDC,57.3,35.6,2527.2
P078,P078-08,Douglas-fir,FDC,7.5,7.2,43.6
P078,P078-09,Western hemlock,HW,17.4,16.1,241.5
P078,P078-10,Western hemlock,HW,13.4,14.2,152.0
P078,P078-11,Red alder,DR,13.5,12.4,115.5
P078,P078-12,Douglas-fir,FDC,26.6,22.8,588.3
P078,P078-13,Western hemlock,HW,38.8,30.1,1247.3
P078,P078-14,Douglas-fir,FDC,49.5,31.5,2159.6
P078,P078-15,Western hemlock,HW,15.5,16.2,193.3
P078,P078-16,Western hemlock,HW,34.7,27.0,954.3
P078,P078-17,Western hemlock,HW,37.5,26.9,1051.4
P078,P078-18,Western hemlock,HW,34.7,24.4,1046.6
P078,P078-19,Western hemlock,HW,17.6,16.0,246.2
P078,P078-20,Douglas-fir,FDC,22.3,18.5,390.4
P078,P078-21,Western redcedar,CW,22.2,13.9,328.8
P078,P078-22,Red alder,DR,36.3,24.0,793.4
P078,P078-23,Red alder,DR,12.2,10.6,96.9
P078,P078-24,Bigleaf maple,MB,17.1,13.4,213.8
P078,P078-25,Western redcedar,CW,27.8,17.4,454.4
P078,P078-26,Western hemlock,HW,37.5,27.2,1087.3
P078,P078-27,Douglas-fir,FDC,30.8,25.1,735.8
P078,P078-28,Douglas-fir,FDC,13.1,9.6,132.5
P078,P078-29,Red alder,DR,21.2,18.0,271.1
P078,P078-30,Douglas-fir,FDC,13.5,10.8,164.1
P078,P078-31,Red alder,DR,21.5,15.8,282.9
P078,P078-32,Western hemlock,HW,26.6,23.0,541.4
P078,P078-33,Douglas-fir,FDC,16.9,14.8,234.7
P078,P078-34,Douglas-fir,FDC,22.3,19.4,443.7
P078,P078-35,Western hemlock,HW,18.7,15.9,267.4
P078,P078-36,Douglas-fir,FDC,56.0,30.4,2873.9
P078,P078-37,Western hemlock,HW,15.1,12.7,181.5
P078,P078-38,Douglas-fir,FDC,19.0,16.6,316.6
P078,P078-39,Bigleaf maple,MB,37.5,18.7,1162.5
P078,P078-40,Douglas-fir,FDC,22.6,21.6,449.3
P078,P078-41,Western hemlock,HW,25.5,19.7,514.5
P078,P078-42,Western redcedar,CW,19.4,12.1,224.8
P078,P078-43,Douglas-fir,FDC,22.5,18.4,458.1
P078,P078-44,Bigleaf maple,MB,31.1,17.7,696.7
P078,P078-45,Western hemlock,HW,12.8,14.7,121.3
P078,P078-46,Western redcedar,CW,38.6,23.2,958.8
P078,P078-47,Douglas-fir,FDC,21.9,18.5,437.6
P078,P078-48,Western hemlock,HW,30.2,22.7,697.0
P078,P078-49,Western hemlock,HW,19.6,16.1,318.0
P078,P078-50,Red alder,DR,14.1,12.4,121.9
P078,P078-51,Douglas-fir,FDC,18.6,16.4,282.3
P078,P078-52,Douglas-fir,FDC,21.8,19.4,382.3
P078,P078-53,Bigleaf maple,MB,27.1,17.0,593.5
P078,P078-54,Bigleaf maple,MB,30.3,20.9,725.6
P078,P078-55,Douglas-fir,FDC,20.1,17.3,329.7
P078,P078-56,Western hemlock,HW,16.7,15.0,204.6
P079,P079-01,Douglas-fir,FDC,69.1,37.3,3800.2
P079,P079-02,Douglas-fir,FDC,46.7,29.3,1941.5
P079,P079-03,Douglas-fir,FDC,15.6,16.0,214.8
P079,P079-04,Western redcedar,CW,76.9,33.1,3526.0
P079,P079-05,Western redcedar,CW,33.8,22.6,769.8
P079,P079-06,Western hemlock,HW,17.9,15.7,244.7
P079,P079-07,Douglas-fir,FDC,61.5,35.6,3344.6
P079,P079-08,Western hemlock,HW,27.7,21.1,589.7
P079,P079-09,Western redcedar,CW,40.7,22.8,1106.8
P079,P079-10,Western hemlock,HW,35.2,26.3,908.0
P079,P079-11,Douglas-fir,FDC,63.8,36.8,3380.3
P079,P079-12,Sitka spruce,SS,21.4,19.6,362.2
P079,P079-13,Western hemlock,HW,53.1,30.7,2110.9
P079,P079-14,Sitka spruce,SS,28.1,25.6,564.2
P079,P079-15,Douglas-fir,FDC,40.6,28.8,1329.9
P079,P079-16,Western hemlock,HW,43.0,28.2,1438.7
P079,P079-17,Western redcedar,CW,33.9,20.1,771.3
P079,P079-18,Douglas-fir,FDC,16.4,16.3,230.1
P079,P079-19,Western redcedar,CW,26.4,18.8,454.3
P079,P079-20,Douglas-fir,FDC,88.0,41.2,6150.8
P080,P080-01,Western hemlock,HW,15.3,14.8,199.8
P080,P080-02,Douglas-fir,FDC,15.6,12.1,192.0
P080,P080-03,Red alder,DR,26.9,20.2,492.3
P080,P080-04,Western hemlock,HW,26.0,23.6,560.8
P080,P080-05,Western hemlock,HW,20.7,19.3,359.2
P080,P080-06,Douglas-fir,FDC,18.3,15.6,298.6
P080,P080-07,Red alder,DR,11.0,10.9,79.9
P080,P080-08,Western hemlock,HW,25.4,19.4,520.0
P080,P080-09,Douglas-fir,FDC,30.8,23.8,803.3
P080,P080-10,Douglas-fir,FDC,9.9,9.8,76.3
P080,P080-11,Bigleaf maple,MB,35.8,20.1,1015.8
P080,P080-12,Douglas-fir,FDC,32.9,25.3,893.5
P080,P080-13,Douglas-fir,FDC,18.5,16.4,275.4
P080,P080-14,Western redcedar,CW,17.0,10.7,190.1
P080,P080-15,Douglas-fir,FDC,14.0,12.2,156.4
P080,P080-16,Douglas-fir,FDC,44.9,29.1,1632.7
P080,P080-17,Western hemlock,HW,13.7,14.0,148.3
P080,P080-18,Western hemlock,HW,30.0,21.3,724.6
P080,P080-19,Douglas-fir,FDC,20.1,16.4,305.7
P080,P080-20,Western hemlock,HW,33.6,22.7,827.4
P080,P080-21,Bigleaf maple,MB,17.4,13.1,241.2
P080,P080-22,Douglas-fir,FDC,26.5,19.4,605.0
P080,P080-23,Western redcedar,CW,39.4,21.5,1102.5
P080,P080-24,Douglas-fir,FDC,21.8,16.6,383.4
P080,P080-25,Bigleaf maple,MB,24.7,16.7,481.1
P080,P080-26,Douglas-fir,FDC,14.8,12.4,168.9
P080,P080-27,Douglas-fir,FDC,14.4,10.7,156.6
P080,P080-28,Western hemlock,HW,26.2,20.0,539.6
P080,P080-29,Douglas-fir,FDC,10.3,11.8,86.9
P080,P080-30,Douglas-fir,FDC,17.7,17.8,269.6
P080,P080-31,Douglas-fir,FDC,23.1,18.9,415.6
P080,P080-32,Bigleaf maple,MB,13.6,12.6,129.1
P080,P080-33,Douglas-fir,FDC,45.5,31.1,1586.4
P080,P080-34,Western hemlock,HW,28.7,22.5,673.4
P080,P080-35,Douglas-fir,FDC,9.7,8.9,74.0
P080,P080-36,Bigleaf maple,MB,14.7,12.5,158.9
P080,P080-37,Red alder,DR,20.8,18.8,255.7
P080,P080-38,Douglas-fir,FDC,13.6,12.9,141.7
P080,P080-39,Western hemlock,HW,20.1,18.8,315.0
P080,P080-40,Douglas-fir,FDC,20.2,17.0,368.5
P080,P080-41,Douglas-fir,FDC,13.4,14.4,151.2
P080,P080-42,Douglas-fir,FDC,19.8,18.3,318.6
P080,P080-43,Western hemlock,HW,16.3,14.5,211.2
P080,P080-44,Douglas-fir,FDC,27.2,23.6,580.0
P080,P080-45,Douglas-fir,FDC,19.6,15.5,346.3
P080,P080-46,Red alder,DR,33.5,19.3,764.9
P080,P080-47,Douglas-fir,FDC,16.7,13.1,244.4
P080,P080-48,Western redcedar,CW,27.1,18.8,447.0
P080,P080-49,Bigleaf maple,MB,13.7,10.1,141.9
P080,P080-50,Douglas-fir,FDC,19.3,17.7,320.1
P080,P080-51,Western hemlock,HW,9.2,10.8,59.6
P080,P080-52,Douglas-fir,FDC,25.1,18.7,480.0
P080,P080-53,Red alder,DR,26.6,19.0,463.0
P080,P080-54,Red alder,DR,7.5,10.4,32.6
P080,P080-55,Western redcedar,CW,30.8,19.4,616.0
P080,P080-56,Douglas-fir,FDC,50.8,32.0,2137.7
P080,P080-57,Red alder,DR,42.9,23.8,1283.4
P080,P080-58,Douglas-fir,FDC,34.8,25.3,1057.4
P080,P080-59,Douglas-fir,FDC,19.4,17.7,308.3
P080,P080-60,Douglas-fir,FDC,25.9,19.4,614.3
P080,P080-61,Douglas-fir,FDC,17.0,15.3,234.8
P080,P080-62,Douglas-fir,FDC,18.6,15.4,269.6
P080,P080-63,Western hemlock,HW,21.8,17.8,384.4
P080,P080-64,Western hemlock,HW,9.8,11.7,80.6
P080,P080-65,Red alder,DR,30.4,23.7,605.3
P080,P080-66,Bigleaf maple,MB,15.0,9.6,179.9
P080,P080-67,Douglas-fir,FDC,19.2,14.6,291.0
P080,P080-68,Western redcedar,CW,10.3,9.5,63.6
P080,P080-69,Douglas-fir,FDC,25.3,20.3,521.0
P080,P080-70,Western hemlock,HW,12.8,12.2,139.0
P080,P080-71,Red alder,DR,14.6,14.1,145.7
P080,P080-72,Bigleaf maple,MB,44.7,20.4,1700.7
P080,P080-73,Douglas-fir,FDC,28.1,21.9,624.4
P080,P080-74,Western hemlock,HW,7.5,8.0,46.4
P081,P081-01,Bigleaf maple,MB,16.5,13.6,193.2
P081,P081-02,Douglas-fir,FDC,47.7,31.5,1802.3
P081,P081-03,Western redcedar,CW,14.5,13.1,121.0
P081,P081-04,Douglas-fir,FDC,53.9,32.6,2241.5
P081,P081-05,Sitka spruce,SS,28.8,26.4,648.0
P081,P081-06,Western hemlock,HW,23.6,19.4,429.1
P081,P081-07,Douglas-fir,FDC,40.0,31.3,1303.2
P081,P081-08,Western hemlock,HW,27.6,22.4,571.8
P081,P081-09,Western redcedar,CW,34.2,21.1,808.9
P081,P081-10,Western hemlock,HW,43.5,27.6,1667.8
P081,P081-11,Western redcedar,CW,34.1,23.1,719.6
P081,P081-12,Douglas-fir,FDC,46.3,27.2,1894.3
P081,P081-13,Western redcedar,CW,36.5,20.5,802.1
P081,P081-14,Western redcedar,CW,41.8,23.6,1103.1
P081,P081-15,Douglas-fir,FDC,17.9,13.9,270.7
P081,P081-16,Western redcedar,CW,28.4,19.9,567.0
P081,P081-17,Western redcedar,CW,47.5,25.4,1460.2
P081,P081-18,Western hemlock,HW,28.4,21.0,669.4
P081,P081-19,Douglas-fir,FDC,20.1,17.8,338.2
P081,P081-20,Douglas-fir,FDC,31.7,23.5,836.1
P081,P081-21,Sitka spruce,SS,91.4,46.3,6015.3
P081,P081-22,Western redcedar,CW,35.0,23.5,786.0
P082,P082-01,Sitka spruce,SS,14.7,14.2,144.7
P082,P082-02,Sitka spruce,SS,11.5,12.2,92.4
P082,P082-03,Red alder,DR,27.5,19.2,532.4
P082,P082-04,Red alder,DR,16.2,13.5,163.5
P082,P082-05,Sitka spruce,SS,18.9,17.6,264.9
P082,P082-06,Red alder,DR,17.9,15.2,202.1
P082,P082-07,Sitka spruce,SS,21.2,19.2,342.5
P082,P082-08,Sitka spruce,SS,33.4,26.1,795.0
P082,P082-09,Sitka spruce,SS,11.7,13.2,104.9
P082,P082-10,Sitka spruce,SS,8.4,9.7,51.5
P082,P082-11,Western redcedar,CW,25.8,17.9,439.4
P082,P082-12,Red alder,DR,24.4,18.4,393.6
P082,P082-13,Red alder,DR,25.1,17.4,425.5
P082,P082-14,Western redcedar,CW,14.4,11.3,135.8
P082,P082-15,Western redcedar,CW,11.3,11.1,79.4
P082,P082-16,Bigleaf maple,MB,14.3,12.7,143.6
P082,P082-17,Red alder,DR,18.8,16.2,230.2
P082,P082-18,Red alder,DR,13.0,12.8,109.2
P082,P082-19,Bigleaf maple,MB,33.1,20.0,790.2
P082,P082-20,Bigleaf maple,MB,16.8,13.1,195.7
P082,P082-21,Red alder,DR,12.3,13.0,93.9
P082,P082-22,Red alder,DR,14.0,11.7,132.3
P082,P082-23,Bigleaf maple,MB,7.5,8.0,42.8
P082,P082-24,Red alder,DR,17.1,13.3,189.8
P082,P082-25,Western redcedar,CW,22.5,14.9,295.0
P082,P082-26,Red alder,DR,11.5,12.9,75.8
P083,P083-01,Red alder,DR,19.4,14.6,254.1
P083,P083-02,Bigleaf maple,MB,21.6,15.8,338.3
P083,P083-03,Western hemlock,HW,26.6,23.6,561.8
P083,P083-04,Douglas-fir,FDC,24.2,15.8,525.6
P083,P083-05,Western redcedar,CW,21.2,15.3,284.7
P083,P083-06,Western hemlock,HW,16.9,16.6,206.4
P083,P083-07,Red alder,DR,23.7,18.3,386.4
P083,P083-08,Western redcedar,CW,27.4,18.0,500.3
P083,P083-09,Red alder,DR,17.3,15.4,186.3
P083,P083-10,Western hemlock,HW,13.1,13.1,143.2
P083,P083-11,Douglas-fir,FDC,21.1,19.0,352.1
P083,P083-12,Red alder,DR,13.4,10.9,112.6
P083,P083-13,Red alder,DR,20.9,15.2,269.0
P083,P083-14,Douglas-fir,FDC,19.3,13.8,333.7
P083,P083-15,Western hemlock,HW,16.0,11.9,182.8
P083,P083-16,Western hemlock,HW,33.2,26.6,801.0
P083,P083-17,Western hemlock,HW,18.3,14.9,252.5
P083,P083-18,Western redcedar,CW,27.7,19.3,472.3
P083,P083-19,Douglas-fir,FDC,22.8,17.9,410.6
P083,P083-20,Douglas-fir,FDC,9.4,8.7,73.6
P083,P083-21,Douglas-fir,FDC,30.3,24.3,736.6
P083,P083-22,Western hemlock,HW,16.2,11.6,203.2
P083,P083-23,Bigleaf maple,MB,28.7,17.7,652.6
P083,P083-24,Douglas-fir,FDC,23.4,17.4,460.8
P083,P083-25,Western redcedar,CW,32.6,17.5,735.1
P083,P083-26,Red alder,DR,17.5,13.5,193.3
P083,P083-27,Douglas-fir,FDC,19.8,14.7,343.7
P083,P083-28,Douglas-fir,FDC,21.1,19.1,342.4
P083,P083-29,Douglas-fir,FDC,38.9,28.0,1195.2
P083,P083-30,Western hemlock,HW,32.0,23.6,879.6
P083,P083-31,Red alder,DR,19.6,14.4,255.1
P083,P083-32,Red alder,DR,41.8,22.7,1058.9
P083,P083-33,Red alder,DR,31.1,20.8,593.0
P083,P083-34,Western hemlock,HW,30.1,24.9,719.4
P083,P083-35,Douglas-fir,FDC,20.4,16.0,345.9
P083,P083-36,Bigleaf maple,MB,13.9,12.0,136.6
P083,P083-37,Douglas-fir,FDC,13.7,12.3,142.9
P083,P083-38,Douglas-fir,FDC,28.8,22.2,722.4
P083,P083-39,Douglas-fir,FDC,15.5,12.2,192.2
P083,P083-40,Douglas-fir,FDC,15.6,15.7,212.1
P083,P083-41,Western hemlock,HW,13.8,13.6,141.0
P083,P083-42,Douglas-fir,FDC,23.2,18.5,484.0
P083,P083-43,Douglas-fir,FDC,15.7,16.2,192.0
P083,P083-44,Bigleaf maple,MB,15.3,12.3,194.3
P083,P083-45,Western hemlock,HW,23.9,20.6,476.1
P083,P083-46,Western hemlock,HW,25.6,22.1,493.4
P083,P083-47,Western hemlock,HW,18.3,14.5,281.6
P083,P083-48,Western hemlock,HW,16.3,11.1,226.8
P083,P083-49,Douglas-fir,FDC,19.5,14.1,292.4
P083,P083-50,Douglas-fir,FDC,26.4,21.6,551.7
P083,P083-51,Bigleaf maple,MB,13.1,14.0,137.3
P083,P083-52,Western hemlock,HW,16.5,14.2,205.7
P083,P083-53,Western hemlock,HW,31.2,22.6,765.2
P083,P083-54,Douglas-fir,FDC,14.3,11.7,159.7
P083,P083-55,Bigleaf maple,MB,26.9,15.9,611.7
P083,P083-56,Red alder,DR,14.5,15.4,120.7
P083,P083-57,Red alder,DR,23.5,17.9,337.9
P083,P083-58,Douglas-fir,FDC,34.6,21.5,988.1
P083,P083-59,Douglas-fir,FDC,13.1,10.8,138.2
P083,P083-60,Douglas-fir,FDC,23.8,19.5,500.1
P083,P083-61,Red alder,DR,35.3,23.5,762.1
P083,P083-62,Western redcedar,CW,19.3,13.6,224.9
P083,P083-63,Douglas-fir,FDC,39.1,27.0,1172.0
P084,P084-01,Western redcedar,CW,68.2,30.3,2954.7
P084,P084-02,Douglas-fir,FDC,23.6,21.2,497.8
P084,P084-03,Western redcedar,CW,73.0,34.6,3247.8
P084,P084-04,Douglas-fir,FDC,38.0,28.1,1258.8
P084,P084-05,Western redcedar,CW,27.7,16.7,481.6
P084,P084-06,Western redcedar,CW,60.3,29.9,2135.5
P084,P084-07,Douglas-fir,FDC,54.6,32.2,2357.9
P084,P084-08,Western hemlock,HW,13.2,12.0,138.7
P084,P084-09,Sitka spruce,SS,36.2,29.0,935.2
P084,P084-10,Douglas-fir,FDC,73.0,37.9,4554.0
P084,P084-11,Douglas-fir,FDC,17.0,16.4,242.7
P084,P084-12,Western redcedar,CW,51.1,26.1,1715.0
P084,P084-13,Western hemlock,HW,16.7,15.4,230.1
P084,P084-14,Western hemlock,HW,135.2,44.3,14590.8
P084,P084-15,Western hemlock,HW,27.7,23.5,564.8
P084,P084-16,Western hemlock,HW,49.0,27.6,1816.5
P084,P084-17,Douglas-fir,FDC,40.4,27.6,1354.0
P084,P084-18,Western hemlock,HW,58.6,34.9,2938.9
P084,P084-19,Douglas-fir,FDC,26.4,19.8,612.1
P084,P084-20,Bigleaf maple,MB,45.0,23.4,1526.0
P084,P084-21,Sitka spruce,SS,55.1,34.9,2461.2
P084,P084-22,Western redcedar,CW,76.2,33.2,3471.4
P084,P084-23,Douglas-fir,FDC,35.7,28.7,1142.6
P084,P084-24,Western redcedar,CW,32.6,21.3,625.7
P084,P084-25,Western hemlock,HW,26.3,22.7,498.0
P084,P084-26,Western hemlock,HW,58.5,32.1,2722.1
P084,P084-27,Douglas-fir,FDC,55.6,34.2,2436.5
P084,P084-28,Western redcedar,CW,20.5,16.6,253.9
P084,P084-29,Douglas-fir,FDC,48.5,29.6,2082.0
P084,P084-30,Western redcedar,CW,49.6,22.7,1666.2
P084,P084-31,Douglas-fir,FDC,56.6,32.9,2906.6
P084,P084-32,Sitka spruce,SS,27.2,27.3,535.5
P084,P084-33,Douglas-fir,FDC,24.0,19.0,506.1
P084,P084-34,Western hemlock,HW,19.1,16.3,299.4
P084,P084-35,Western hemlock,HW,22.5,20.9,391.1
P084,P084-36,Western redcedar,CW,70.8,32.8,2953.5
P084,P084-37,Western hemlock,HW,39.0,27.4,1310.3
P084,P084-38,Western hemlock,HW,38.8,22.8,1216.8
P084,P084-39,Western hemlock,HW,33.6,22.9,893.3
P084,P084-40,Western hemlock,HW,20.4,19.3,332.6
P084,P084-41,Western hemlock,HW,26.7,21.4,526.9
P084,P084-42,Douglas-fir,FDC,41.3,23.4,1302.8
P085,P085-01,Red alder,DR,13.7,10.3,125.5
P085,P085-02,Sitka spruce,SS,16.9,17.9,215.9
P085,P085-03,Red alder,DR,8.5,9.8,43.7
P085,P085-04,Bigleaf maple,MB,17.2,11.7,238.7
P085,P085-05,Sitka spruce,SS,11.3,11.8,84.3
P085,P085-06,Sitka spruce,SS,30.1,25.3,735.2
P085,P085-07,Red alder,DR,16.1,18.1,170.3
P085,P085-08,Bigleaf maple,MB,9.8,9.8,78.3
P085,P085-09,Western redcedar,CW,20.7,14.7,293.2
P085,P085-10,Red alder,DR,11.4,12.3,79.2
P085,P085-11,Western redcedar,CW,13.9,11.1,117.4
